,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma30,ma5,ma30_rank,ma30_rank_standard,ma5_rank,ma5_rank_standard
4950,000002.SZ,20000112,,,,,,,,46986.0,50058.5546,,,,,,
4949,000002.SZ,20000113,,,,,,,,27679.0,29140.9464,,,,,,
4948,000002.SZ,20000114,,,,,,,,18015.0,18242.9698,,,,,,
4947,000002.SZ,20000117,,,,,,,,22500.0,22843.516,,,,,,
4946,000002.SZ,20000118,,,,,,,,26571.0,26768.8194,,,,,,
4945,000002.SZ,20000119,,,,,,,,16990.0,17129.0178,,,,,,
4944,000002.SZ,20000120,,,,,,,,32328.0,32860.8019,,,,,,
4943,000002.SZ,20000121,,,,,,,,48987.0,49518.5264,,,,,,
4942,000002.SZ,20000124,,,,,,,,53379.0,52657.3114,,,,,,
4941,000002.SZ,20000125,,,,,,,,46071.0,47783.8324,,,,,,
4940,000002.SZ,20000126,,,,,,,,19184.0,19407.9866,,,,,,
4939,000002.SZ,20000127,,,,,,,,34508.0,35209.509,,,,,,
4938,000002.SZ,20000128,,,,,,,,62411.0,65620.9698,,,,,,
4937,000002.SZ,20000214,,,,,,,,111663.0,125564.29,,,,,,
4936,000002.SZ,20000215,,,,,,,,184552.0,212158.1769,,,,,,
4935,000002.SZ,20000216,,,,,,,,141667.0,155526.7422,,,,,,
4934,000002.SZ,20000217,,,,,,,,618961.0,755836.6403,,,,,,
4933,000002.SZ,20000218,,,,,,,,393038.0,477752.2122,,,,,,
4932,000002.SZ,20000221,,,,,,,,511459.0,664003.8113,,,,,,
4931,000002.SZ,20000222,,,,,,,,619034.0,849988.9622,,,,,,
4930,000002.SZ,20000223,,,,,,,,378923.0,488856.8065,,,,,,
4929,000002.SZ,20000224,,,,,,,,209095.0,271381.1213,,,,,,
4928,000002.SZ,20000225,,,,,,,,169306.0,217975.9595,,,,,,
4927,000002.SZ,20000228,,,,,,,,303506.0,412764.8267,,,,,,
4926,000002.SZ,20000229,,,,,,,,531592.0,752711.9926,,,,,,
4925,000002.SZ,20000301,,,,,,,,738214.0,1133384.0,,,,,,
4924,000002.SZ,20000302,,,,,,,,258153.0,386845.4326,,,,,,
4923,000002.SZ,20000303,,,,,,,,274454.0,415473.4101,,,,,,
4922,000002.SZ,20000306,,,,,,,,266290.0,376487.4127,,,,,,
4921,000002.SZ,20000307,,,,,,,,175538.0,231390.1782,,,,,,
4920,000002.SZ,20000308,,,,,,,,108008.0,149959.968,,,,,,
4919,000002.SZ,20000309,,,,,,,,109227.0,149545.8901,,,,,,
4918,000002.SZ,20000310,,,,,,,,136777.0,181339.5298,,,,,,
4917,000002.SZ,20000313,,,,,,,,87897.0,115923.0904,,,,,,
4916,000002.SZ,20000314,,,,,,,,136424.0,172847.2038,,,,,,
4915,000002.SZ,20000315,,,,,,,,68702.0,87986.4191,,,,,,
4914,000002.SZ,20000316,,,,,,,,99080.0,120743.652,,,,,,
4913,000002.SZ,20000317,,,,,,,,114458.0,140155.3423,,,,,,
4912,000002.SZ,20000320,,,,,,,,82816.0,104111.5956,,,,,,
4911,000002.SZ,20000321,,,,,,,,104462.0,135021.5856,,,,,,
4910,000002.SZ,20000322,,,,,,,,69590.0,88380.2702,,,,,,
4909,000002.SZ,20000323,,,,,,,,75824.0,95430.0768,,,,,,
4908,000002.SZ,20000324,,,,,,,,105362.0,136857.4737,,,,,,
4907,000002.SZ,20000327,,,,,,,,111092.0,143869.8291,,,,,,
4906,000002.SZ,20000328,,,,,,,,75508.0,97872.2129,,,,,,
4905,000002.SZ,20000329,,,,,,,,70166.0,88987.1652,,,,,,
4904,000002.SZ,20000330,,,,,,,,67114.0,87033.5615,,,,,,
4903,000002.SZ,20000331,,,,,,,,71388.0,90713.0137,,,,,,
4902,000002.SZ,20000403,,,,,,,,57674.0,72509.8739,,,,,,
4901,000002.SZ,20000404,,,,,,,,52842.0,65089.6712,,,,,,
4900,000002.SZ,20000405,,,,,,,,43841.0,53811.7268,,,,,,
4899,000002.SZ,20000406,,,,,,,,189123.0,247471.3501,,,,,,
4898,000002.SZ,20000407,,,,,,,,100700.0,132451.4035,,,,,,
4897,000002.SZ,20000410,,,,,,,,122633.0,163234.8478,,,,,,
4896,000002.SZ,20000411,,,,,,,,66612.0,88242.4538,,,,,,
4895,000002.SZ,20000412,,,,,,,,57178.0,74153.544,,,,,,
4894,000002.SZ,20000413,,,,,,,,115209.0,154526.346,,,,,,
4893,000002.SZ,20000414,,,,,,,,61705.0,81780.4491,,,,,,
4892,000002.SZ,20000417,,,,,,,,64500.0,82189.3949,,,,,,
4891,000002.SZ,20000418,,,,,,,,26850.0,34514.0,,,,,,
4890,000002.SZ,20000419,,,,,,,,35193.0,44727.2375,,,,,,
4889,000002.SZ,20000420,,,,,,,,38236.0,48871.9235,,,,,,
4888,000002.SZ,20000421,,,,,,,,49042.0,63018.1305,,,,,,
4887,000002.SZ,20000424,,,,,,,,60048.0,75470.6337,,,,,,
4886,000002.SZ,20000425,,,,,,,,48269.0,59825.4268,,,,,,
4885,000002.SZ,20000426,,,,,,,,31256.0,38867.5364,,,,,,
4884,000002.SZ,20000427,,,,,,,,37903.0,46432.1978,,,,,,
4883,000002.SZ,20000428,,,,,,,,46147.0,56589.0891,,,,,,
4882,000002.SZ,20000508,,,,,,,,28632.0,35107.3596,,,,,,
4881,000002.SZ,20000509,,,,,,,,50936.0,61421.1568,,,,,,
4880,000002.SZ,20000510,,,,,,,,42411.0,49747.0425,,,,,,
4879,000002.SZ,20000511,,,,,,,,42047.0,48036.3355,,,,,,
4878,000002.SZ,20000512,,,,,,,,28026.0,31617.2623,,,,,,
4877,000002.SZ,20000515,,,,,,,,31777.0,34590.7023,,,,,,
4876,000002.SZ,20000516,,,,,,,,27633.0,30487.5691,,,,,,
4875,000002.SZ,20000517,,,,,,,,19804.0,22070.2167,,,,,,
4874,000002.SZ,20000518,,,,,,,,22033.0,24804.7804,,,,,,
4873,000002.SZ,20000519,,,,,,,,34241.0,38761.5154,,,,,,
4872,000002.SZ,20000522,,,,,,,,57622.0,67548.9934,,,,,,
4871,000002.SZ,20000523,,,,,,,,25028.0,29268.0892,,,,,,
4870,000002.SZ,20000524,,,,,,,,61041.0,73408.6913,,,,,,
4869,000002.SZ,20000525,,,,,,,,48813.0,58679.3421,,,,,,
4868,000002.SZ,20000526,,,,,,,,69319.0,84357.5545,,,,,,
4867,000002.SZ,20000529,,,,,,,,50704.0,61004.7948,,,,,,
4866,000002.SZ,20000530,,,,,,,,49769.0,59098.2654,,,,,,
4865,000002.SZ,20000531,,,,,,,,34528.0,40904.5767,,,,,,
4864,000002.SZ,20000601,,,,,,,,148744.0,187588.2788,,,,,,
4863,000002.SZ,20000602,,,,,,,,64600.0,80981.2638,,,,,,
4862,000002.SZ,20000605,,,,,,,,71937.0,91311.2541,,,,,,
4861,000002.SZ,20000606,,,,,,,,68712.0,86746.3966,,,,,,
4860,000002.SZ,20000607,,,,,,,,68103.0,87226.085,,,,,,
4859,000002.SZ,20000608,,,,,,,,38321.0,48874.7495,,,,,,
4858,000002.SZ,20000609,,,,,,,,46884.0,59405.4679,,,,,,
4857,000002.SZ,20000612,,,,,,,,34247.0,42053.5221,,,,,,
4856,000002.SZ,20000613,,,,,,,,25961.0,32168.9757,,,,,,
4855,000002.SZ,20000614,,,,,,,,41495.0,51806.4365,,,,,,
4854,000002.SZ,20000615,,,,,,,,50979.0,64806.5932,,,,,,
4853,000002.SZ,20000616,,,,,,,,27845.0,35077.1381,,,,,,
4852,000002.SZ,20000619,,,,,,,,25931.0,31937.6864,,,,,,
4851,000002.SZ,20000620,,,,,,,,23581.0,28809.0558,,,,,,
4850,000002.SZ,20000621,,,,,,,,18178.0,22284.3589,,,,,,
4849,000002.SZ,20000622,,,,,,,,12402.0,15306.3106,,,,,,
4848,000002.SZ,20000623,,,,,,,,28576.0,35062.9288,,,,,,
4847,000002.SZ,20000626,,,,,,,,75566.0,96431.7407,,,,,,
4846,000002.SZ,20000627,,,,,,,,107391.0,138882.5813,,,,,,
4845,000002.SZ,20000628,,,,,,,,121388.0,160243.3382,,,,,,
4844,000002.SZ,20000630,,,,,,,,243145.0,335876.4854,,,,,,
4843,000002.SZ,20000703,,,,,,,,106310.0,142301.1278,,,,,,
4842,000002.SZ,20000704,,,,,,,,55810.0,72495.0293,,,,,,
4841,000002.SZ,20000705,,,,,,,,35268.0,46081.7659,,,,,,
4840,000002.SZ,20000706,,,,,,,,26370.0,33934.8458,,,,,,
4839,000002.SZ,20000707,,,,,,,,31374.0,40724.3698,,,,,,
4838,000002.SZ,20000710,,,,,,,,41782.0,55332.1546,,,,,,
4837,000002.SZ,20000711,,,,,,,,91906.0,125021.1826,,,,,,
4836,000002.SZ,20000712,,,,,,,,48168.0,64978.3114,,,,,,
4835,000002.SZ,20000713,,,,,,,,148605.0,203767.8824,,,,,,
4834,000002.SZ,20000714,,,,,,,,150409.0,210313.7862,,,,,,
4833,000002.SZ,20000717,,,,,,,,101548.0,143529.7316,,,,,,
4832,000002.SZ,20000718,,,,,,,,50782.0,69874.1832,,,,,,
4831,000002.SZ,20000719,,,,,,,,38069.0,52333.4848,,,,,,
4830,000002.SZ,20000720,,,,,,,,184812.0,262984.9691,,,,,,
4829,000002.SZ,20000721,,,,,,,,159365.0,230947.7072,,,,,,
4828,000002.SZ,20000724,,,,,,,,132888.0,194574.3083,,,,,,
4827,000002.SZ,20000725,,,,,,,,94529.0,139825.3958,,,,,,
4826,000002.SZ,20000726,,,,,,,,62248.0,90822.5347,,,,,,
4825,000002.SZ,20000727,,,,,,,,84991.0,123065.3895,,,,,,
4824,000002.SZ,20000728,,,,,,,,82697.0,117258.5995,,,,,,
4823,000002.SZ,20000731,,,,,,,,71454.0,99507.6842,,,,,,
4822,000002.SZ,20000801,,,,,,,,55636.0,79065.1402,,,,,,
4821,000002.SZ,20000802,,,,,,,,28972.0,40881.8181,,,,,,
4820,000002.SZ,20000803,,,,,,,,49247.0,68883.2898,,,,,,
4819,000002.SZ,20000804,,,,,,,,58042.0,80945.3636,,,,,,
4818,000002.SZ,20000807,,,,,,,,39536.0,55400.7666,,,,,,
4817,000002.SZ,20000808,,,,,,,,42244.0,59765.3756,,,,,,
4816,000002.SZ,20000809,,,,,,,,42523.0,59098.7347,,,,,,
4815,000002.SZ,20000810,,,,,,,,28114.0,39464.4758,,,,,,
4814,000002.SZ,20000811,,,,,,,,100026.0,144125.9731,,,,,,
4813,000002.SZ,20000814,,,,,,,,99623.0,146271.481,,,,,,
4812,000002.SZ,20000815,,,,,,,,52194.0,76063.7341,,,,,,
4811,000002.SZ,20000816,,,,,,,,58054.0,84927.9152,,,,,,
4810,000002.SZ,20000817,,,,,,,,46273.0,67386.4878,,,,,,
4809,000002.SZ,20000818,,,,,,,,43785.0,62329.0089,,,,,,
4808,000002.SZ,20000821,,,,,,,,54729.0,76546.6422,,,,,,
4807,000002.SZ,20000822,,,,,,,,42789.0,59796.0529,,,,,,
4806,000002.SZ,20000823,,,,,,,,96010.0,130824.1939,,,,,,
4805,000002.SZ,20000824,,,,,,,,54039.0,74660.9637,,,,,,
4804,000002.SZ,20000825,,,,,,,,35919.0,49318.2866,,,,,,
4803,000002.SZ,20000828,,,,,,,,47943.0,65025.9165,,,,,,
4802,000002.SZ,20000829,,,,,,,,30744.0,41890.0108,,,,,,
4801,000002.SZ,20000830,,,,,,,,26961.0,37157.1856,,,,,,
4800,000002.SZ,20000831,,,,,,,,54348.0,71831.5465,,,,,,
4799,000002.SZ,20000901,,,,,,,,49695.0,64385.0159,,,,,,
4798,000002.SZ,20000904,,,,,,,,25570.0,32950.2277,,,,,,
4797,000002.SZ,20000905,,,,,,,,24011.0,30698.6602,,,,,,
4796,000002.SZ,20000906,,,,,,,,26005.65,32304.0969,,,,,,
4795,000002.SZ,20000907,,,,,,,,23632.0,29472.943,,,,,,
4794,000002.SZ,20000908,,,,,,,,15310.0,19027.541,,,,,,
4793,000002.SZ,20000911,,,,,,,,13737.0,17148.897,,,,,,
4792,000002.SZ,20000912,,,,,,,,59178.0,76961.6434,,,,,,
4791,000002.SZ,20000913,,,,,,,,60198.0,79518.4745,,,,,,
4790,000002.SZ,20000914,,,,,,,,21519.0,27943.8521,,,,,,
4789,000002.SZ,20000918,,,,,,,,15649.0,19924.0435,,,,,,
4788,000002.SZ,20000919,0.7382,0.7412,0.7264,0.7323,0.7441,-0.0118,-1.5858,17941.0,22245.8615,,,,,,
4787,000002.SZ,20000920,0.7323,0.7447,0.727,0.7424,0.7323,0.0100999999999999,1.3792,15914.0,19839.2843,,,,,,
4786,000002.SZ,20000921,0.7382,0.7536,0.7364,0.7435,0.7424,0.0011000000000001,0.1482,16351.0,20639.1035,,,,,,
4785,000002.SZ,20000922,0.7394,0.7471,0.7359,0.7364,0.7435,-0.0070999999999999,-0.9549,10445.0,13090.3754,,,,,,
4784,000002.SZ,20000925,0.7364,0.7412,0.724,0.7264,0.7364,-0.01,-1.358,17513.0,21594.5099,,0.7362,,,,
4783,000002.SZ,20000926,0.727,0.7353,0.7193,0.7294,0.7264,0.003,0.413,19620.0,24056.8643,,0.73562,,,,
4782,000002.SZ,20000927,0.7294,0.7465,0.7294,0.7376,0.7294,0.0081999999999999,1.1242,10249.0,12817.152,,0.7346600000000001,,,,
4781,000002.SZ,20000928,0.7382,0.7412,0.7211,0.724,0.7376,-0.0136,-1.8438,11029.0,13576.8667,,0.7307600000000001,,,,
4780,000002.SZ,20000929,0.7205,0.7323,0.7205,0.7305,0.724,0.0065,0.8978,8151.0,10056.6336,,0.7295800000000001,,,1.0,-1.0
4779,000002.SZ,20001009,0.7311,0.7382,0.7252,0.7359,0.7305,0.0053999999999999,0.7392,10353.0,12817.4662,,0.7314800000000001,,,3.0,0.0
4778,000002.SZ,20001010,0.7353,0.75,0.7323,0.7494,0.7359,0.0134999999999999,1.8345,12851.0,16160.0934,,0.7354800000000001,,,5.0,1.0
4777,000002.SZ,20001011,0.75,0.753,0.737,0.737,0.7494,-0.0123999999999999,-1.6547,9431.0,11877.0245,,0.7353600000000001,,,4.0,0.5
4776,000002.SZ,20001012,0.7323,0.7353,0.7205,0.7264,0.737,-0.0105999999999999,-1.4383,17803.0,21912.2623,,0.7358400000000002,,,5.0,1.0
4775,000002.SZ,20001013,0.7264,0.7677,0.7264,0.7494,0.7264,0.0229999999999999,3.1663,61398.0,78314.6996,,0.7396200000000002,,,5.0,1.0
4774,000002.SZ,20001016,0.7559,0.7559,0.7311,0.7364,0.7494,-0.0129999999999999,-1.7347,11037.0,13881.7538,,0.7397200000000002,,,5.0,1.0
4773,000002.SZ,20001017,0.7323,0.7607,0.7323,0.7536,0.7364,0.0171999999999999,2.3357,29126.0,37065.9143,,0.7405600000000001,,,5.0,1.0
4772,000002.SZ,20001018,0.7607,0.7701,0.7548,0.7583,0.7536,0.0046999999999999,0.6237,28457.0,36657.9692,,0.7448200000000001,,,5.0,1.0
4771,000002.SZ,20001019,0.7559,0.7648,0.7471,0.7494,0.7583,-0.0089,-1.1737,16936.0,21597.8696,,0.7494200000000002,,,5.0,1.0
4770,000002.SZ,20001020,0.7506,0.7778,0.7506,0.7713,0.7494,0.0219,2.9223,56113.0,73096.754,,0.7538000000000002,,,5.0,1.0
4769,000002.SZ,20001023,0.7737,0.7825,0.7677,0.7754,0.7713,0.0040999999999999,0.5316,29165.0,38215.7462,,0.7616000000000002,,,5.0,1.0
4768,000002.SZ,20001024,0.7796,0.7884,0.7689,0.7766,0.7754,0.0011999999999999,0.1548,25022.0,32962.3169,,0.7662000000000001,,,5.0,1.0
4767,000002.SZ,20001025,0.7855,0.7955,0.7737,0.7855,0.7766,0.0089,1.146,38249.0,50942.4307,,0.77164,,,5.0,1.0
4766,000002.SZ,20001026,0.7914,0.7931,0.7766,0.7796,0.7855,-0.0059,-0.7511,19640.0,25983.613,,0.7776799999999999,,,5.0,1.0
4765,000002.SZ,20001027,0.7825,0.8002,0.7801,0.7955,0.7796,0.0159,2.0395,40708.0,54687.3661,,0.78252,,,5.0,1.0
4764,000002.SZ,20001030,0.8008,0.812,0.7961,0.8014,0.7955,0.0059,0.7417,40786.0,55471.1006,,0.78772,,,5.0,1.0
4763,000002.SZ,20001031,0.8032,0.8061,0.7784,0.7796,0.8014,-0.0218,-2.7202,30187.0,40263.2139,,0.7883199999999999,,,5.0,1.0
4762,000002.SZ,20001101,0.7813,0.7884,0.7725,0.7825,0.7796,0.0029,0.372,19445.0,25664.6439,,0.78772,,,3.5,0.25
4761,000002.SZ,20001102,0.7855,0.7908,0.7737,0.7796,0.7825,-0.0029,-0.3706,20920.0,27652.3318,,0.78772,,,3.0,0.0
4760,000002.SZ,20001103,0.7796,0.7855,0.7754,0.7784,0.7796,-0.0011999999999999,-0.1539,14450.0,19055.0602,,0.7843,,,1.0,-1.0
4759,000002.SZ,20001106,0.7784,0.8061,0.7772,0.7961,0.7784,0.0177,2.2739,30531.0,40985.7133,0.7566599999999999,0.7832399999999999,,,1.0,-1.0
4758,000002.SZ,20001107,0.7979,0.8008,0.7861,0.7914,0.7961,-0.0047,-0.5904,13686.0,18335.5618,0.7586299999999999,0.7856,,,3.0,0.0
4757,000002.SZ,20001108,0.7914,0.8061,0.7914,0.7961,0.7914,0.0047,0.5939,23144.0,31320.9709,0.7604199999999999,0.78832,,,5.0,1.0
4756,000002.SZ,20001109,0.7825,0.7996,0.7825,0.7979,0.7961,0.0018,0.2261,23635.0,31777.307,0.7622333333333331,0.79198,,,5.0,1.0
4755,000002.SZ,20001110,0.8002,0.8315,0.8002,0.8126,0.7979,0.0146999999999999,1.8423,105772.0,146825.7219,0.7647733333333331,0.7988200000000001,5.0,1.0,5.0,1.0
4754,000002.SZ,20001113,0.8138,0.8575,0.8067,0.8374,0.8126,0.0248,3.0519,186840.0,265399.2323,0.768473333333333,0.80708,5.0,1.0,5.0,1.0
4753,000002.SZ,20001114,0.8386,0.8504,0.8286,0.841,0.8374,0.0035999999999999,0.4299,77296.0,109908.25,0.772193333333333,0.817,5.0,1.0,5.0,1.0
4752,000002.SZ,20001115,0.841,0.8563,0.8298,0.8339,0.841,-0.0070999999999999,-0.8442,75369.0,107595.8277,0.775403333333333,0.82456,5.0,1.0,5.0,1.0
4751,000002.SZ,20001116,0.8339,0.8445,0.8209,0.8357,0.8339,0.0018,0.2159,61396.0,86527.5658,0.7791266666666663,0.83212,5.0,1.0,5.0,1.0
4750,000002.SZ,20001117,0.8374,0.8416,0.8179,0.8215,0.8357,-0.0141999999999999,-1.6992,43684.0,61015.8249,0.7821599999999996,0.8339000000000001,5.0,1.0,5.0,1.0
4749,000002.SZ,20001120,0.8215,0.841,0.8085,0.8392,0.8215,0.0176999999999999,2.1546,42059.52,58508.9569,0.7856033333333329,0.8342600000000001,5.0,1.0,5.0,1.0
4748,000002.SZ,20001121,0.8398,0.8504,0.8256,0.8262,0.8392,-0.0129999999999999,-1.5491,36626.28,51902.091,0.7881633333333329,0.8313,5.0,1.0,2.0,-0.5
4747,000002.SZ,20001122,0.825,0.8433,0.8179,0.8374,0.8262,0.0111999999999999,1.3556,45309.72,63668.7696,0.7915099999999995,0.8320000000000001,5.0,1.0,2.0,-0.5
4746,000002.SZ,20001123,0.8445,0.8652,0.8386,0.8504,0.8374,0.013,1.5524,105555.06,152596.4933,0.7956433333333328,0.8349399999999999,5.0,1.0,5.0,1.0
4745,000002.SZ,20001124,0.8504,0.8581,0.8073,0.8126,0.8504,-0.0378,-4.445,65305.93,92061.8094,0.7977499999999994,0.83316,5.0,1.0,3.0,0.0
4744,000002.SZ,20001127,0.8091,0.8274,0.7967,0.8191,0.8126,0.0065,0.7999,43796.02,60613.2224,0.800506666666666,0.82914,5.0,1.0,1.0,-1.0
4743,000002.SZ,20001128,0.8197,0.8327,0.8197,0.8268,0.8191,0.0076999999999999,0.9401,27292.59,38177.1488,0.802946666666666,0.82926,5.0,1.0,2.0,-0.5
4742,000002.SZ,20001129,0.8292,0.8292,0.8097,0.8138,0.8268,-0.013,-1.5723,24402.89,33697.4183,0.8047966666666662,0.82454,5.0,1.0,1.0,-1.0
4741,000002.SZ,20001130,0.815,0.8386,0.8097,0.8268,0.8138,0.013,1.5974,31587.02,44054.9198,0.8073766666666661,0.81982,5.0,1.0,1.0,-1.0
4740,000002.SZ,20001201,0.8327,0.8504,0.8268,0.838,0.8268,0.0111999999999999,1.3546,88332.28,125481.6924,0.8095999999999994,0.8249000000000001,5.0,1.0,3.0,0.0
4739,000002.SZ,20001204,0.8416,0.8616,0.8357,0.851,0.838,0.013,1.5513,71272.26,102707.5707,0.8121199999999994,0.8312799999999999,5.0,1.0,5.0,1.0
4738,000002.SZ,20001205,0.8599,0.8681,0.851,0.8605,0.851,0.0095,1.1163,89236.25,130182.8455,0.8149166666666662,0.8380199999999999,5.0,1.0,5.0,1.0
4737,000002.SZ,20001206,0.8605,0.8622,0.8368,0.8433,0.8605,-0.0171999999999999,-1.9988,43511.0,62456.3768,0.8168433333333328,0.8439199999999998,5.0,1.0,5.0,1.0
4736,000002.SZ,20001207,0.8392,0.8457,0.8268,0.8351,0.8433,-0.0082,-0.9724,28140.22,39856.9622,0.8186933333333328,0.8455799999999998,5.0,1.0,5.0,1.0
4735,000002.SZ,20001208,0.8357,0.8534,0.8321,0.8398,0.8351,0.0047,0.5628,29235.68,41822.9452,0.8201699999999995,0.8459399999999999,5.0,1.0,5.0,1.0
4734,000002.SZ,20001211,0.8445,0.8469,0.8215,0.8315,0.8398,-0.0082999999999999,-0.9883,34730.24,48902.0867,0.8211733333333328,0.8420399999999999,5.0,1.0,2.0,-0.5
4733,000002.SZ,20001212,0.8298,0.8374,0.8239,0.8345,0.8315,0.003,0.3608,24640.24,34683.0636,0.8230033333333328,0.8368399999999999,5.0,1.0,1.0,-1.0
4732,000002.SZ,20001213,0.8351,0.8351,0.8162,0.8227,0.8345,-0.0118,-1.414,24583.65,34358.0541,0.8243433333333329,0.8327199999999999,5.0,1.0,1.0,-1.0
4731,000002.SZ,20001214,0.8233,0.8239,0.8091,0.8109,0.8227,-0.0118,-1.4343,34256.85,47198.234,0.8253866666666663,0.8278800000000001,5.0,1.0,1.0,-1.0
4730,000002.SZ,20001215,0.8114,0.8209,0.8055,0.8114,0.8109,0.0005,0.0617,16173.17,22244.5304,0.8264866666666661,0.8222000000000002,5.0,1.0,1.0,-1.0
4729,000002.SZ,20001218,0.8109,0.8156,0.7973,0.815,0.8114,0.0035999999999999,0.4437,16954.4,23111.8296,0.8271166666666663,0.8189,5.0,1.0,1.0,-1.0
4728,000002.SZ,20001219,0.8179,0.8268,0.8103,0.815,0.815,0.0,0.0,23383.03,32392.2995,0.827903333333333,0.8149999999999998,5.0,1.0,1.0,-1.0
4727,000002.SZ,20001220,0.8179,0.8327,0.812,0.8268,0.815,0.0118,1.4479,36673.77,51077.5341,0.8289266666666663,0.8158199999999998,5.0,1.0,2.0,-0.5
4726,000002.SZ,20001221,0.8315,0.8368,0.8197,0.8209,0.8268,-0.0059,-0.7136,30337.72,42508.6628,0.8296933333333331,0.8178199999999997,5.0,1.0,3.0,0.0
4725,000002.SZ,20001222,0.8209,0.828,0.8138,0.8197,0.8209,-0.0011999999999999,-0.1462,20355.26,28181.7453,0.8299299999999997,0.8194799999999998,5.0,1.0,5.0,1.0
4724,000002.SZ,20001225,0.8197,0.8475,0.815,0.8274,0.8197,0.0077,0.9394,31983.7,45340.0285,0.8295966666666665,0.8219599999999998,3.0,0.0,5.0,1.0
4723,000002.SZ,20001226,0.8433,0.8433,0.8244,0.8292,0.8274,0.0018,0.2175,29497.93,41742.715,0.8292033333333332,0.8247999999999998,2.0,-0.5,5.0,1.0
4722,000002.SZ,20001227,0.8357,0.838,0.815,0.8168,0.8292,-0.0124,-1.4954,22025.39,30646.6359,0.8286333333333331,0.8227999999999998,1.0,-1.0,4.0,0.5
4721,000002.SZ,20001228,0.815,0.8233,0.8144,0.8162,0.8168,-0.0005999999999999,-0.0735,16865.1,23343.9134,0.8279833333333332,0.8218599999999998,1.0,-1.0,2.0,-0.5
4720,000002.SZ,20001229,0.8168,0.8321,0.8168,0.8262,0.8162,0.01,1.2252,17951.89,25075.1786,0.8281399999999998,0.8231599999999999,2.0,-0.5,4.0,0.5
4719,000002.SZ,20010102,0.8268,0.8599,0.8239,0.8546,0.8262,0.0283999999999999,3.4374,54127.0,77497.5841,0.8286533333333332,0.8285999999999998,4.0,0.5,5.0,1.0
4718,000002.SZ,20010103,0.8563,0.8965,0.8475,0.8764,0.8546,0.0217999999999999,2.5509,171279.16,254642.8944,0.8303266666666665,0.8380399999999998,5.0,1.0,5.0,1.0
4717,000002.SZ,20010104,0.88,0.8959,0.877,0.8776,0.8764,0.0012,0.1369,102676.37,153714.8136,0.8316666666666667,0.8501999999999998,5.0,1.0,5.0,1.0
4716,000002.SZ,20010105,0.8776,0.8888,0.8711,0.8823,0.8776,0.0046999999999999,0.5356,58215.88,86618.2518,0.83273,0.8634199999999999,5.0,1.0,5.0,1.0
4715,000002.SZ,20010108,0.8888,0.8977,0.8563,0.8941,0.8823,0.0118,1.3374,69385.15,103621.0108,0.8354466666666667,0.8769999999999998,5.0,1.0,5.0,1.0
4714,000002.SZ,20010109,0.8941,0.9095,0.877,0.8882,0.8941,-0.0059,-0.6599,63235.75,95878.8245,0.8377500000000001,0.8837199999999997,5.0,1.0,5.0,1.0
4713,000002.SZ,20010110,0.8882,0.9443,0.88,0.9367,0.8882,0.0484999999999999,5.4605,221051.6,346147.2003,0.8414133333333335,0.8957799999999997,5.0,1.0,5.0,1.0
4712,000002.SZ,20010111,0.942,0.9437,0.916,0.9296,0.9367,-0.0070999999999999,-0.758,119223.91,188430.8759,0.8452733333333334,0.9061799999999997,5.0,1.0,5.0,1.0
4711,000002.SZ,20010112,0.9272,0.9372,0.9154,0.9195,0.9296,-0.0100999999999999,-1.0865,81029.94,126874.2442,0.8483633333333335,0.9136199999999997,5.0,1.0,5.0,1.0
4710,000002.SZ,20010115,0.9095,0.9136,0.8681,0.8729,0.9195,-0.0465999999999999,-5.068,107613.85,162641.469,0.8495266666666669,0.9093799999999999,5.0,1.0,4.0,0.5
4709,000002.SZ,20010116,0.8622,0.8865,0.8593,0.8859,0.8729,0.013,1.4893,80269.78,118773.585,0.8506900000000002,0.9089199999999998,5.0,1.0,3.0,0.0
4708,000002.SZ,20010117,0.8865,0.8906,0.8752,0.8782,0.8859,-0.0077,-0.8692,23020.84,34355.1468,0.8512800000000001,0.8972199999999997,5.0,1.0,1.0,-1.0
4707,000002.SZ,20010118,0.88,0.8859,0.8693,0.8758,0.8782,-0.0023999999999999,-0.2733,37506.33,55900.2793,0.8523633333333335,0.8864599999999998,5.0,1.0,1.0,-1.0
4706,000002.SZ,20010119,0.8711,0.8906,0.8711,0.8817,0.8758,0.0059,0.6737,49039.88,73357.3366,0.8539166666666668,0.8788999999999998,5.0,1.0,1.0,-1.0
4705,000002.SZ,20010205,0.8841,0.8888,0.8398,0.8416,0.8817,-0.0401,-4.548,40995.24,59644.8845,0.8539766666666667,0.8726399999999999,5.0,1.0,1.0,-1.0
4704,000002.SZ,20010206,0.8386,0.8475,0.8268,0.8469,0.8416,0.0052999999999999,0.6298,36831.14,52052.4752,0.8544900000000002,0.8648399999999998,5.0,1.0,1.0,-1.0
4703,000002.SZ,20010207,0.8492,0.8504,0.8268,0.8327,0.8469,-0.0141999999999999,-1.6767,17843.39,25216.982,0.8544300000000002,0.8557399999999997,4.0,0.5,1.0,-1.0
4702,000002.SZ,20010208,0.8298,0.8386,0.8067,0.8079,0.8327,-0.0248,-2.9783,29648.03,41254.0967,0.8539366666666669,0.8421599999999998,2.0,-0.5,1.0,-1.0
