,ts_code,symbol,name,area,industry,market,list_date
109,000517.SZ,000517,荣安地产,浙江,区域地产,主板,19930806
110,000518.SZ,000518,四环生物,江苏,生物制药,主板,19930908
111,000519.SZ,000519,中兵红箭,湖南,矿物制品,主板,19931008
112,000520.SZ,000520,长航凤凰,湖北,水运,主板,19931025
113,000521.SZ,000521,长虹美菱,安徽,家用电器,主板,19931018
114,000523.SZ,000523,广州浪奇,广东,日用化工,主板,19931108
115,000524.SZ,000524,岭南控股,广东,酒店餐饮,主板,19931118
116,000525.SZ,000525,红太阳,江苏,农药化肥,主板,19931028
117,000526.SZ,000526,紫光学大,福建,文教休闲,主板,19931101
118,000528.SZ,000528,柳工,广西,工程机械,主板,19931118
119,000529.SZ,000529,广弘控股,广东,食品,主板,19931118
120,000530.SZ,000530,冰山冷热,辽宁,机械基件,主板,19931208
121,000531.SZ,000531,穗恒运A,广东,火力发电,主板,19940106
122,000532.SZ,000532,华金资本,广东,多元金融,主板,19940103
123,000533.SZ,000533,顺钠股份,广东,电气设备,主板,19940103
124,000534.SZ,000534,万泽股份,广东,生物制药,主板,19940110
125,000536.SZ,000536,*ST华映,福建,元器件,主板,19931126
126,000537.SZ,000537,广宇发展,天津,区域地产,主板,19931210
127,000538.SZ,000538,云南白药,云南,中成药,主板,19931215
128,000539.SZ,000539,粤电力A,广东,火力发电,主板,19931126
129,000540.SZ,000540,中天金融,贵州,多元金融,主板,19940202
130,000541.SZ,000541,佛山照明,广东,家用电器,主板,19931123
131,000543.SZ,000543,皖能电力,安徽,火力发电,主板,19931220
132,000544.SZ,000544,中原环保,河南,环境保护,主板,19931208
133,000545.SZ,000545,金浦钛业,吉林,化工原料,主板,19931215
134,000546.SZ,000546,金圆股份,吉林,水泥,主板,19931215
135,000547.SZ,000547,航天发展,福建,通信设备,主板,19931130
136,000548.SZ,000548,湖南投资,湖南,路桥,主板,19931220
137,000550.SZ,000550,江铃汽车,江西,汽车整车,主板,19931201
138,000551.SZ,000551,创元科技,江苏,专用机械,主板,19940106
139,000552.SZ,000552,靖远煤电,甘肃,煤炭开采,主板,19940106
140,000553.SZ,000553,安道麦A,湖北,农药化肥,主板,19931203
141,000554.SZ,000554,泰山石油,山东,石油贸易,主板,19931215
142,000555.SZ,000555,神州信息,深圳,软件服务,主板,19940408
143,000557.SZ,000557,西部创业,宁夏,铁路,主板,19940617
144,000558.SZ,000558,莱茵体育,浙江,文教休闲,主板,19940509
145,000559.SZ,000559,万向钱潮,浙江,汽车配件,主板,19940110
146,000560.SZ,000560,我爱我家,云南,房产服务,主板,19940202
147,000561.SZ,000561,烽火电子,陕西,通信设备,主板,19940509
148,000563.SZ,000563,陕国投A,陕西,多元金融,主板,19940110
149,000564.SZ,000564,*ST大集,陕西,百货,主板,19940110
150,000565.SZ,000565,渝三峡A,重庆,染料涂料,主板,19940408
151,000566.SZ,000566,海南海药,海南,化学制药,主板,19940525
152,000567.SZ,000567,海德股份,海南,多元金融,主板,19940525
153,000568.SZ,000568,泸州老窖,四川,白酒,主板,19940509
154,000570.SZ,000570,苏常柴A,江苏,机械基件,主板,19940701
155,000571.SZ,000571,*ST大洲,海南,综合类,主板,19940525
156,000572.SZ,000572,ST海马,海南,汽车整车,主板,19940808
157,000573.SZ,000573,粤宏远A,广东,区域地产,主板,19940815
158,000576.SZ,000576,甘化科工,广东,综合类,主板,19940907
159,000581.SZ,000581,威孚高科,江苏,汽车配件,主板,19980924
160,000582.SZ,000582,北部湾港,广西,港口,主板,19951102
161,000584.SZ,000584,哈工智能,江苏,专用机械,主板,19951128
162,000585.SZ,000585,*ST东电,海南,电气设备,主板,19951213
163,000586.SZ,000586,汇源通信,四川,通信设备,主板,19951220
164,000587.SZ,000587,*ST金洲,黑龙江,批发业,主板,19960425
165,000589.SZ,000589,贵州轮胎,贵州,汽车配件,主板,19960308
166,000590.SZ,000590,启迪药业,湖南,中成药,主板,19960119
167,000591.SZ,000591,太阳能,重庆,新型电力,主板,19960208
168,000592.SZ,000592,平潭发展,福建,林业,主板,19960327
169,000593.SZ,000593,大通燃气,四川,供气供热,主板,19960312
170,000595.SZ,000595,*ST宝实,宁夏,机械基件,主板,19960419
171,000596.SZ,000596,古井贡酒,安徽,白酒,主板,19960927
172,000597.SZ,000597,东北制药,辽宁,化学制药,主板,19960523
173,000598.SZ,000598,兴蓉环境,四川,水务,主板,19960529
174,000599.SZ,000599,青岛双星,山东,汽车配件,主板,19960430
175,000600.SZ,000600,建投能源,河北,火力发电,主板,19960606
176,000601.SZ,000601,韶能股份,广东,水力发电,主板,19960830
177,000603.SZ,000603,盛达资源,北京,铅锌,主板,19960823
178,000605.SZ,000605,渤海股份,北京,水务,主板,19960913
179,000606.SZ,000606,顺利办,青海,互联网,主板,19961004
180,000607.SZ,000607,华媒控股,浙江,广告包装,主板,19960830
181,000608.SZ,000608,阳光股份,广西,区域地产,主板,19960919
182,000609.SZ,000609,中迪投资,北京,区域地产,主板,19961010
183,000610.SZ,000610,西安旅游,陕西,旅游服务,主板,19960926
184,000611.SZ,000611,ST天首,内蒙,纺织,主板,19961008
185,000612.SZ,000612,焦作万方,河南,铝,主板,19960926
186,000613.SZ,000613,大东海A,海南,旅游服务,主板,19970128
187,000615.SZ,000615,奥园美谷,湖北,化纤,主板,19961016
188,000616.SZ,000616,海航投资,辽宁,全国地产,主板,19961108
189,000617.SZ,000617,中油资本,新疆,多元金融,主板,19961022
190,000619.SZ,000619,海螺型材,安徽,其他建材,主板,19961023
191,000620.SZ,000620,新华联,北京,全国地产,主板,19961029
192,000622.SZ,000622,恒立实业,湖南,汽车配件,主板,19961107
193,000623.SZ,000623,吉林敖东,吉林,化学制药,主板,19961028
194,000625.SZ,000625,长安汽车,重庆,汽车整车,主板,19970610
195,000626.SZ,000626,远大控股,江苏,商贸代理,主板,19961128
196,000627.SZ,000627,天茂集团,湖北,保险,主板,19961112
197,000628.SZ,000628,高新发展,四川,园区开发,主板,19961118
198,000629.SZ,000629,攀钢钒钛,四川,小金属,主板,19961115
199,000630.SZ,000630,铜陵有色,安徽,铜,主板,19961120
200,000631.SZ,000631,顺发恒业,吉林,区域地产,主板,19961122
201,000632.SZ,000632,三木集团,福建,综合类,主板,19961121
202,000633.SZ,000633,合金投资,新疆,综合类,主板,19961112
203,000635.SZ,000635,英力特,宁夏,化工原料,主板,19961120
204,000636.SZ,000636,风华高科,广东,元器件,主板,19961129
205,000637.SZ,000637,茂化实华,广东,石油加工,主板,19961114
206,000638.SZ,000638,万方发展,吉林,软件服务,主板,19961126
207,000639.SZ,000639,西王食品,山东,食品,主板,19961126
208,000650.SZ,000650,仁和药业,江西,中成药,主板,19961210
209,000651.SZ,000651,格力电器,广东,家用电器,主板,19961118
210,000652.SZ,000652,泰达股份,天津,批发业,主板,19961128
211,000655.SZ,000655,金岭矿业,山东,普钢,主板,19961128
212,000656.SZ,000656,金科股份,重庆,区域地产,主板,19961128
213,000657.SZ,000657,中钨高新,海南,小金属,主板,19961205
214,000659.SZ,000659,珠海中富,广东,广告包装,主板,19961203
215,000661.SZ,000661,长春高新,吉林,生物制药,主板,19961218
216,000663.SZ,000663,*ST永林,福建,林业,主板,19961206
217,000665.SZ,000665,湖北广电,湖北,影视音像,主板,19961210
218,000666.SZ,000666,经纬纺机,北京,多元金融,主板,19961210
219,000667.SZ,000667,美好置业,云南,全国地产,主板,19961205
220,000668.SZ,000668,荣丰控股,上海,区域地产,主板,19961210
221,000669.SZ,000669,*ST金鸿,吉林,供气供热,主板,19961210
222,000671.SZ,000671,阳光城,福建,区域地产,主板,19961218
223,000672.SZ,000672,上峰水泥,甘肃,水泥,主板,19961218
224,000673.SZ,000673,*ST当代,山西,影视音像,主板,19970124
225,000676.SZ,000676,智度股份,河南,互联网,主板,19961224
226,000677.SZ,000677,恒天海龙,山东,化纤,主板,19961226
227,000678.SZ,000678,襄阳轴承,湖北,机械基件,主板,19970106
228,000679.SZ,000679,*ST友谊,辽宁,百货,主板,19970124
229,000680.SZ,000680,山推股份,山东,工程机械,主板,19970122
230,000681.SZ,000681,视觉中国,江苏,互联网,主板,19970121
231,000682.SZ,000682,东方电子,山东,软件服务,主板,19970121
232,000683.SZ,000683,远兴能源,内蒙,化工原料,主板,19970131
233,000685.SZ,000685,中山公用,广东,水务,主板,19970123
234,000686.SZ,000686,东北证券,吉林,证券,主板,19970227
235,000687.SZ,000687,*ST华讯,河北,通信设备,主板,19970221
236,000688.SZ,000688,国城矿业,重庆,铅锌,主板,19970120
237,000690.SZ,000690,宝新能源,广东,火力发电,主板,19970128
238,000691.SZ,000691,亚太实业,甘肃,化工原料,主板,19970228
239,000692.SZ,000692,惠天热电,辽宁,供气供热,主板,19970227
240,000695.SZ,000695,滨海能源,天津,广告包装,主板,19970218
241,000697.SZ,000697,炼石航空,陕西,航空,主板,19970325
242,000698.SZ,000698,沈阳化工,辽宁,化工原料,主板,19970220
243,000700.SZ,000700,模塑科技,江苏,汽车配件,主板,19970228
244,000701.SZ,000701,厦门信达,福建,综合类,主板,19970226
245,000702.SZ,000702,正虹科技,湖南,饲料,主板,19970318
246,000703.SZ,000703,恒逸石化,广西,化纤,主板,19970328
247,000705.SZ,000705,浙江震元,浙江,医药商业,主板,19970410
248,000707.SZ,000707,ST双环,湖北,化工原料,主板,19970415
249,000708.SZ,000708,中信特钢,湖北,特种钢,主板,19970326
250,000709.SZ,000709,河钢股份,河北,普钢,主板,19970416
251,000710.SZ,000710,贝瑞基因,四川,医疗保健,主板,19970422
252,000711.SZ,000711,京蓝科技,黑龙江,软件服务,主板,19970411
253,000712.SZ,000712,锦龙股份,广东,证券,主板,19970415
254,000713.SZ,000713,丰乐种业,安徽,种植业,主板,19970422
255,000715.SZ,000715,中兴商业,辽宁,百货,主板,19970508
256,000716.SZ,000716,黑芝麻,广西,食品,主板,19970418
257,000717.SZ,000717,韶钢松山,广东,普钢,主板,19970508
258,000718.SZ,000718,苏宁环球,吉林,区域地产,主板,19970408
259,000719.SZ,000719,中原传媒,河南,出版业,主板,19970331
260,000720.SZ,000720,新能泰山,山东,区域地产,主板,19970509
261,000721.SZ,000721,西安饮食,陕西,酒店餐饮,主板,19970430
262,000722.SZ,000722,湖南发展,湖南,水力发电,主板,19970522
263,000723.SZ,000723,美锦能源,山西,焦炭加工,主板,19970515
264,000725.SZ,000725,京东方A,北京,元器件,主板,20010112
265,000726.SZ,000726,鲁泰A,山东,纺织,主板,20001225
266,000727.SZ,000727,华东科技,江苏,元器件,主板,19970520
267,000728.SZ,000728,国元证券,安徽,证券,主板,19970616
268,000729.SZ,000729,燕京啤酒,北京,啤酒,主板,19970716
269,000731.SZ,000731,四川美丰,四川,农药化肥,主板,19970617
270,000732.SZ,000732,泰禾集团,福建,区域地产,主板,19970704
271,000733.SZ,000733,振华科技,贵州,元器件,主板,19970703
272,000735.SZ,000735,罗牛山,海南,农业综合,主板,19970611
273,000736.SZ,000736,中交地产,重庆,全国地产,主板,19970425
274,000737.SZ,000737,南风化工,山西,日用化工,主板,19970428
275,000738.SZ,000738,航发控制,江苏,航空,主板,19970626
276,000739.SZ,000739,普洛药业,浙江,化学制药,主板,19970509
277,000750.SZ,000750,国海证券,广西,证券,主板,19970709
278,000751.SZ,000751,锌业股份,辽宁,铅锌,主板,19970626
279,000752.SZ,000752,*ST西发,西藏,啤酒,主板,19970625
280,000753.SZ,000753,漳州发展,福建,汽车服务,主板,19970626
281,000755.SZ,000755,山西路桥,山西,公路,主板,19970627
282,000756.SZ,000756,新华制药,山东,化学制药,主板,19970806
283,000757.SZ,000757,浩物股份,四川,汽车配件,主板,19970627
284,000758.SZ,000758,中色股份,北京,铅锌,主板,19970416
285,000759.SZ,000759,中百集团,湖北,超市连锁,主板,19970519
286,000761.SZ,000761,本钢板材,辽宁,普钢,主板,19980115
287,000762.SZ,000762,西藏矿业,西藏,小金属,主板,19970708
288,000766.SZ,000766,通化金马,吉林,化学制药,主板,19970430
289,000767.SZ,000767,晋控电力,山西,火力发电,主板,19970609
290,000768.SZ,000768,中航西飞,陕西,航空,主板,19970626
291,000776.SZ,000776,广发证券,广东,证券,主板,19970611
292,000777.SZ,000777,中核科技,江苏,机械基件,主板,19970710
293,000778.SZ,000778,新兴铸管,河北,钢加工,主板,19970606
294,000779.SZ,000779,甘咨询,甘肃,建筑工程,主板,19970528
295,000780.SZ,000780,*ST平能,内蒙,煤炭开采,主板,19970606
296,000782.SZ,000782,美达股份,广东,化纤,主板,19970619
297,000783.SZ,000783,长江证券,湖北,证券,主板,19970731
298,000785.SZ,000785,居然之家,湖北,百货,主板,19970711
299,000786.SZ,000786,北新建材,北京,其他建材,主板,19970606
300,000788.SZ,000788,北大医药,重庆,化学制药,主板,19970616
301,000789.SZ,000789,万年青,江西,水泥,主板,19970923
302,000790.SZ,000790,华神科技,四川,中成药,主板,19980327
303,000791.SZ,000791,甘肃电投,甘肃,水力发电,主板,19971014
304,000793.SZ,000793,华闻集团,海南,出版业,主板,19970729
305,000795.SZ,000795,英洛华,山西,矿物制品,主板,19970808
306,000796.SZ,000796,凯撒旅业,海南,旅游服务,主板,19970703
307,000797.SZ,000797,中国武夷,福建,全国地产,主板,19970715
308,000798.SZ,000798,中水渔业,北京,渔业,主板,19980212
309,000799.SZ,000799,酒鬼酒,湖南,白酒,主板,19970718
310,000800.SZ,000800,一汽解放,吉林,汽车整车,主板,19970618
311,000801.SZ,000801,四川九洲,四川,通信设备,主板,19980506
312,000802.SZ,000802,北京文化,北京,影视音像,主板,19980108
313,000803.SZ,000803,北清环能,四川,环境保护,主板,19980303
314,000806.SZ,000806,*ST银河,广西,生物制药,主板,19980416
315,000807.SZ,000807,云铝股份,云南,铝,主板,19980408
316,000809.SZ,000809,铁岭新城,辽宁,区域地产,主板,19980616
317,000810.SZ,000810,创维数字,四川,家用电器,主板,19980602
318,000811.SZ,000811,冰轮环境,山东,工程机械,主板,19980528
319,000812.SZ,000812,陕西金叶,陕西,广告包装,主板,19980623
320,000813.SZ,000813,德展健康,新疆,化学制药,主板,19980519
321,000815.SZ,000815,美利云,宁夏,造纸,主板,19980609
322,000816.SZ,000816,智慧农业,江苏,农用机械,主板,19970818
323,000818.SZ,000818,航锦科技,辽宁,化工原料,主板,19971017
324,000819.SZ,000819,岳阳兴长,湖南,石油加工,主板,19970625
325,000820.SZ,000820,*ST节能,辽宁,环境保护,主板,19980630
326,000821.SZ,000821,京山轻机,湖北,轻工机械,主板,19980626
327,000822.SZ,000822,山东海化,山东,化工原料,主板,19980703
328,000823.SZ,000823,超声电子,广东,元器件,主板,19971008
329,000825.SZ,000825,太钢不锈,山西,特种钢,主板,19981021
330,000826.SZ,000826,启迪环境,湖北,环境保护,主板,19980225
331,000828.SZ,000828,东莞控股,广东,路桥,主板,19970617
332,000829.SZ,000829,天音控股,江西,其他商业,主板,19971202
333,000830.SZ,000830,鲁西化工,山东,农药化肥,主板,19980807
334,000831.SZ,000831,五矿稀土,山西,小金属,主板,19980911
335,000833.SZ,000833,粤桂股份,广西,造纸,主板,19981111
336,000835.SZ,000835,*ST长动,四川,影视音像,主板,19990625
337,000836.SZ,000836,富通信息,天津,通信设备,主板,19970929
338,000837.SZ,000837,*ST秦机,陕西,机床制造,主板,19980928
339,000838.SZ,000838,财信发展,重庆,区域地产,主板,19970626
340,000839.SZ,000839,中信国安,北京,综合类,主板,19971031
341,000848.SZ,000848,承德露露,河北,软饮料,主板,19971113
342,000850.SZ,000850,华茂股份,安徽,纺织,主板,19981007
343,000851.SZ,000851,高鸿股份,贵州,软件服务,主板,19980609
344,000852.SZ,000852,石化机械,湖北,化工机械,主板,19981126
345,000856.SZ,000856,冀东装备,河北,机械基件,主板,19980813
346,000858.SZ,000858,五粮液,四川,白酒,主板,19980427
347,000859.SZ,000859,国风塑业,安徽,塑料,主板,19981119
348,000860.SZ,000860,顺鑫农业,北京,白酒,主板,19981104
349,000861.SZ,000861,海印股份,广东,房产服务,主板,19981028
350,000862.SZ,000862,银星能源,宁夏,新型电力,主板,19980915
351,000863.SZ,000863,三湘印象,上海,区域地产,主板,19970925
352,000868.SZ,000868,安凯客车,安徽,汽车整车,主板,19970725
353,000869.SZ,000869,张裕A,山东,红黄酒,主板,20001026
354,000875.SZ,000875,吉电股份,吉林,火力发电,主板,20020926
355,000876.SZ,000876,新希望,四川,饲料,主板,19980311
356,000877.SZ,000877,天山股份,新疆,水泥,主板,19990107
357,000878.SZ,000878,云南铜业,云南,铜,主板,19980602
358,000880.SZ,000880,潍柴重机,山东,机械基件,主板,19980402
359,000881.SZ,000881,中广核技,辽宁,综合类,主板,19980902
360,000882.SZ,000882,华联股份,北京,其他商业,主板,19980616
361,000883.SZ,000883,湖北能源,湖北,火力发电,主板,19980519
362,000885.SZ,000885,城发环境,河南,公路,主板,19990319
363,000886.SZ,000886,海南高速,海南,路桥,主板,19980123
364,000887.SZ,000887,中鼎股份,安徽,橡胶,主板,19981203
365,000888.SZ,000888,峨眉山A,四川,旅游景点,主板,19971021
366,000889.SZ,000889,中嘉博创,河北,通信设备,主板,19971218
367,000890.SZ,000890,*ST胜尔,江苏,钢加工,主板,19990119
368,000892.SZ,000892,欢瑞世纪,重庆,影视音像,主板,19990115
369,000893.SZ,000893,亚钾国际,广东,农药化肥,主板,19981224
370,000895.SZ,000895,双汇发展,河南,食品,主板,19981210
371,000897.SZ,000897,津滨发展,天津,区域地产,主板,19990422
372,000898.SZ,000898,鞍钢股份,辽宁,普钢,主板,19971225
373,000899.SZ,000899,赣能股份,江西,火力发电,主板,19971126
374,000900.SZ,000900,现代投资,湖南,路桥,主板,19990128
375,000901.SZ,000901,航天科技,黑龙江,汽车配件,主板,19990401
376,000902.SZ,000902,新洋丰,湖北,农药化肥,主板,19990408
377,000903.SZ,000903,云内动力,云南,机械基件,主板,19990415
378,000905.SZ,000905,厦门港务,福建,港口,主板,19990429
379,000906.SZ,000906,浙商中拓,浙江,批发业,主板,19990707
380,000908.SZ,000908,景峰医药,湖南,化学制药,主板,19990203
381,000909.SZ,000909,数源科技,浙江,综合类,主板,19990507
